config,selected_generators,num_search_qubits,dimension,seed,train_sample_count,exclude_hidden_optimum_from_training,exclude_hidden_optimum_from_initial,training_contains_hidden_optimum,initial_matches_hidden_optimum,hidden_best_bitstring,hidden_best_true_cost,initial_bitstring,initial_true_cost,final_bitstring,final_true_cost,found_hidden_exact_optimum,algorithmic_ed_lp_calls,hidden_reference_ed_lp_calls,circuit_executions,total_shots,max_qubits,max_circuit_depth,max_transpiled_depth,status,error
"0,2","[0, 2]",4,16,3,6,True,True,False,False,1100,35285.778892,1110,37223.5533,1110,37223.5533,False,11,16,12,24000,14,37,63,ok,
"0,2","[0, 2]",4,16,4,6,True,True,False,False,1100,35285.778892,0110,39973.672854588236,1110,37223.5533,False,12,16,18,36000,18,56,502,ok,
"0,2","[0, 2]",4,16,5,6,True,True,False,False,1100,35285.778892,0110,39973.672854588236,1100,35285.778892,True,13,16,22,44000,14,38,69,ok,
"0,2","[0, 2]",4,16,6,6,True,True,False,False,1100,35285.778892,0101,40593.826700000005,1111,37223.5533,False,11,16,22,44000,14,56,114,ok,
"0,2","[0, 2]",4,16,7,6,True,True,False,False,1100,35285.778892,0111,39973.672854588236,1100,35285.778892,True,11,16,15,30000,18,38,332,ok,
"0,2","[0, 2]",4,16,8,6,True,True,False,False,1100,35285.778892,0110,39973.672854588236,1100,35285.778892,True,12,16,17,34000,14,19,38,ok,
"0,2","[0, 2]",4,16,9,6,True,True,False,False,1100,35285.778892,0111,39973.672854588236,1111,37223.5533,False,8,16,14,28000,14,56,120,ok,
"0,2","[0, 2]",4,16,10,6,True,True,False,False,1100,35285.778892,0100,38593.826700000005,1100,35285.778892,True,10,16,17,34000,18,56,502,ok,
"0,2","[0, 2]",4,16,11,6,True,True,False,False,1100,35285.778892,0111,39973.672854588236,1100,35285.778892,True,12,16,19,38000,18,56,496,ok,
"0,2","[0, 2]",4,16,12,6,True,True,False,False,1100,35285.778892,0010,41090.54003131471,1100,35285.778892,True,11,16,13,26000,14,56,102,ok,
"0,2","[0, 2]",4,16,13,6,True,True,False,False,1100,35285.778892,1111,37223.5533,1111,37223.5533,False,8,16,12,24000,14,56,120,ok,
"0,2","[0, 2]",4,16,14,6,True,True,False,False,1100,35285.778892,1001,39856.985260400004,1110,37223.5533,False,11,16,14,28000,14,38,81,ok,
"0,2","[0, 2]",4,16,15,6,True,True,False,False,1100,35285.778892,0100,38593.826700000005,1000,38402.64606872647,False,11,16,16,32000,14,56,102,ok,
"0,2","[0, 2]",4,16,16,6,True,True,False,False,1100,35285.778892,0000,39710.693876726466,0000,39710.693876726466,False,12,16,12,24000,14,56,102,ok,
"0,2","[0, 2]",4,16,17,6,True,True,False,False,1100,35285.778892,0110,39973.672854588236,1110,37223.5533,False,11,16,13,26000,18,38,336,ok,
"0,2","[0, 2]",4,16,18,6,True,True,False,False,1100,35285.778892,1001,39856.985260400004,1100,35285.778892,True,7,16,13,26000,14,56,114,ok,
"0,2","[0, 2]",4,16,19,6,True,True,False,False,1100,35285.778892,1101,37285.778892,1110,37223.5533,False,12,16,13,26000,14,38,77,ok,
"0,2","[0, 2]",4,16,0,8,True,True,False,False,1100,35285.778892,1101,37285.778892,1100,35285.778892,True,12,16,13,26000,14,38,81,ok,
"0,2","[0, 2]",4,16,1,8,True,True,False,False,1100,35285.778892,1110,37223.5533,1110,37223.5533,False,9,16,12,24000,14,56,102,ok,
"0,2","[0, 2]",4,16,2,8,True,True,False,False,1100,35285.778892,0000,39710.693876726466,1100,35285.778892,True,12,16,13,26000,14,38,69,ok,
"0,2","[0, 2]",4,16,3,8,True,True,False,False,1100,35285.778892,0100,38593.826700000005,1110,37223.5533,False,11,16,19,38000,14,56,114,ok,
"0,2","[0, 2]",4,16,4,8,True,True,False,False,1100,35285.778892,0100,38593.826700000005,1110,37223.5533,False,12,16,17,34000,14,56,120,ok,
"0,2","[0, 2]",4,16,5,8,True,True,False,False,1100,35285.778892,0000,39710.693876726466,1100,35285.778892,True,12,16,21,42000,14,38,69,ok,
"0,2","[0, 2]",4,16,6,8,True,True,False,False,1100,35285.778892,1010,40340.420476726475,1111,37223.5533,False,11,16,22,44000,14,56,102,ok,
"0,2","[0, 2]",4,16,7,8,True,True,False,False,1100,35285.778892,1011,39794.7596684,1111,37223.5533,False,12,16,15,30000,18,38,345,ok,
"0,2","[0, 2]",4,16,8,8,True,True,False,False,1100,35285.778892,0110,39973.672854588236,1100,35285.778892,True,13,16,17,34000,14,20,40,ok,
"0,2","[0, 2]",4,16,9,8,True,True,False,False,1100,35285.778892,0111,39973.672854588236,1100,35285.778892,True,12,16,27,54000,14,56,120,ok,
"0,2","[0, 2]",4,16,10,8,True,True,False,False,1100,35285.778892,1011,39794.7596684,1100,35285.778892,True,13,16,17,34000,14,56,102,ok,
"0,2","[0, 2]",4,16,11,8,True,True,False,False,1100,35285.778892,1000,38402.64606872647,1100,35285.778892,True,11,16,18,36000,14,56,96,ok,
"0,2","[0, 2]",4,16,12,8,True,True,False,False,1100,35285.778892,1000,38402.64606872647,1100,35285.778892,True,12,16,13,26000,14,56,120,ok,
"0,2","[0, 2]",4,16,13,8,True,True,False,False,1100,35285.778892,0000,39710.693876726466,0000,39710.693876726466,False,9,16,12,24000,14,56,120,ok,
"0,2","[0, 2]",4,16,14,8,True,True,False,False,1100,35285.778892,1101,37285.778892,1101,37285.778892,False,11,16,12,24000,14,38,69,ok,
"0,2","[0, 2]",4,16,15,8,True,True,False,False,1100,35285.778892,0110,39973.672854588236,1000,38402.64606872647,False,12,16,16,32000,18,56,502,ok,
"0,2","[0, 2]",4,16,16,8,True,True,False,False,1100,35285.778892,1011,39794.7596684,1111,37223.5533,False,11,16,15,30000,14,38,81,ok,
"0,2","[0, 2]",4,16,17,8,True,True,False,False,1100,35285.778892,0101,40593.826700000005,1110,37223.5533,False,13,16,13,26000,14,38,81,ok,
"0,2","[0, 2]",4,16,18,8,True,True,False,False,1100,35285.778892,1001,39856.985260400004,1100,35285.778892,True,11,16,13,26000,18,56,502,ok,
"0,2","[0, 2]",4,16,19,8,True,True,False,False,1100,35285.778892,1001,39856.985260400004,1110,37223.5533,False,12,16,13,26000,18,38,332,ok,
"0,2","[0, 2]",4,16,0,12,True,True,False,False,1100,35285.778892,0000,39710.693876726466,1100,35285.778892,True,13,16,13,26000,14,38,81,ok,
"0,2","[0, 2]",4,16,1,12,True,True,False,False,1100,35285.778892,1001,39856.985260400004,1111,37223.5533,False,14,16,14,28000,14,56,102,ok,
"0,2","[0, 2]",4,16,2,12,True,True,False,False,1100,35285.778892,0100,38593.826700000005,1100,35285.778892,True,13,16,13,26000,14,38,69,ok,
"0,2","[0, 2]",4,16,3,12,True,True,False,False,1100,35285.778892,0001,41165.0330684,1100,35285.778892,True,15,16,20,40000,14,56,102,ok,
"0,2","[0, 2]",4,16,4,12,True,True,False,False,1100,35285.778892,0001,41165.0330684,1111,37223.5533,False,13,16,16,32000,14,56,114,ok,
"0,2","[0, 2]",4,16,5,12,True,True,False,False,1100,35285.778892,0010,41090.54003131471,1100,35285.778892,True,14,16,23,46000,14,38,69,ok,
"0,2","[0, 2]",4,16,6,12,True,True,False,False,1100,35285.778892,1011,39794.7596684,1101,37285.778892,False,14,16,17,34000,14,56,120,ok,
"0,2","[0, 2]",4,16,7,12,True,True,False,False,1100,35285.778892,1010,40340.420476726475,1000,38402.64606872647,False,14,16,13,26000,14,56,84,ok,
"0,2","[0, 2]",4,16,8,12,True,True,False,False,1100,35285.778892,0010,41090.54003131471,1100,35285.778892,True,15,16,17,34000,14,20,36,ok,
"0,2","[0, 2]",4,16,9,12,True,True,False,False,1100,35285.778892,0000,39710.693876726466,0000,39710.693876726466,False,13,16,12,24000,14,38,81,ok,
"0,2","[0, 2]",4,16,10,12,True,True,False,False,1100,35285.778892,0110,39973.672854588236,1100,35285.778892,True,16,16,18,36000,14,56,102,ok,
"0,2","[0, 2]",4,16,11,12,True,True,False,False,1100,35285.778892,0001,41165.0330684,1100,35285.778892,True,15,16,19,38000,14,56,120,ok,
"0,2","[0, 2]",4,16,12,12,True,True,False,False,1100,35285.778892,1001,39856.985260400004,1100,35285.778892,True,13,16,13,26000,14,56,120,ok,
"0,2","[0, 2]",4,16,13,12,True,True,False,False,1100,35285.778892,1011,39794.7596684,1111,37223.5533,False,13,16,16,32000,14,56,120,ok,
"0,2","[0, 2]",4,16,14,12,True,True,False,False,1100,35285.778892,0000,39710.693876726466,1110,37223.5533,False,14,16,14,28000,14,38,69,ok,
"0,2","[0, 2]",4,16,15,12,True,True,False,False,1100,35285.778892,1011,39794.7596684,1111,37223.5533,False,13,16,14,28000,14,38,69,ok,
"0,2","[0, 2]",4,16,16,12,True,True,False,False,1100,35285.778892,1101,37285.778892,1101,37285.778892,False,15,16,12,24000,14,56,84,ok,
"0,2","[0, 2]",4,16,17,12,True,True,False,False,1100,35285.778892,0101,40593.826700000005,1110,37223.5533,False,14,16,13,26000,14,38,69,ok,
"0,2","[0, 2]",4,16,18,12,True,True,False,False,1100,35285.778892,0011,40544.87922298824,1100,35285.778892,True,14,16,13,26000,14,56,96,ok,
"0,2","[0, 2]",4,16,19,12,True,True,False,False,1100,35285.778892,1110,37223.5533,1110,37223.5533,False,14,16,12,24000,14,56,114,ok,
